L,6.587517,5.935195,1477010448040000,6.610144,5.895349,-0.7825438,1.741049,1.993207,0.4692528,
R,9.126445,0.712586,0.9496334,1477010448060000,6.59433,5.930097,-0.8001024,1.736349,2.002592,0.4668329
L,6.516086,5.869087,1477010448080000,6.578166,5.964748,-0.8175685,1.731534,2.011928,0.4643804,
R,9.001375,0.7720622,0.5880416,1477010448100000,6.561654,5.999303,-0.8349399,1.726606,2.021216,0.4618952
L,6.363632,6.160165,1477010448120000,6.544796,6.033757,-0.8522149,1.721568,2.030454,0.4593776,
R,9.022738,0.7015106,0.3639672,1477010448140000,6.527594,6.06811,-0.8693916,1.716422,2.039641,0.4568277
L,6.554169,6.077045,1477010448160000,6.510049,6.102358,-0.8864681,1.711169,2.048778,0.4542458,
R,9.054445,0.7641362,0.2230436,1477010448180000,6.492165,6.136501,-0.9034425,1.705812,2.057863,0.4516321
L,6.519,6.074939,1477010448200000,6.473942,6.170535,-0.920313,1.700353,2.066896,0.4489866,
R,9.329374,0.7411243,0.5231352,1477010448220000,6.455383,6.204459,-0.9370779,1.694793,2.075875,0.4463096
L,6.410598,6.315982,1477010448240000,6.436491,6.23827,-0.9537354,1.689137,2.084802,0.4436013,
R,8.896753,0.7281345,0.2537979,1477010448260000,6.417267,6.271968,-0.9702837,1.683385,2.093674,0.4408618
L,6.447669,6.344667,1477010448280000,6.397713,6.30555,-0.986721,1.677539,2.102491,0.4380915,
R,8.799071,0.7994109,0.8010468,1477010448300000,6.377832,6.339014,-1.003046,1.671604,2.111253,0.4352903
L,6.316514,6.485246,1477010448320000,6.357625,6.372358,-1.019256,1.665579,2.119958,0.4324586,
R,9.122807,0.8289134,0.712755,1477010448340000,6.337096,6.405581,-1.035351,1.659469,2.128608,0.4295966
L,6.202625,6.340432,1477010448360000,6.316247,6.438681,-1.051328,1.653276,2.1372,0.4267044,
R,8.920053,0.8329615,0.600991,1477010448380000,6.29508,6.471656,-1.067185,1.647002,2.145734,0.4237823
L,6.64163,6.595442,1477010448400000,6.273597,6.504506,-1.082922,1.640649,2.154209,0.4208304,
R,8.952772,0.803292,0.5405364,1477010448420000,6.2518,6.537227,-1.098537,1.634221,2.162626,0.417849
L,6.005599,6.519384,1477010448440000,6.229693,6.569819,-1.114028,1.627719,2.170983,0.4148383,
R,9.003125,0.8005753,1.045769,1477010448460000,6.207278,6.602281,-1.129394,1.621146,2.17928,0.4117984
L,6.181979,6.572601,1477010448480000,6.184557,6.63461,-1.144633,1.614506,2.187516,0.4087297,
R,9.088072,0.8608443,0.2118428,1477010448500000,6.161532,6.666807,-1.159744,1.607801,2.19569,0.4056322
L,6.117299,6.589379,1477010448520000,6.138207,6.698868,-1.174725,1.601032,2.203803,0.4025063,
R,8.764262,0.8456725,0.3744636,1477010448540000,6.114584,6.730794,-1.189575,1.594204,2.211853,0.3993521
L,6.019283,6.675431,1477010448560000,6.090666,6.762583,-1.204293,1.587319,2.21984,0.39617,
R,9.506418,0.8637048,0.8227037,1477010448580000,6.066454,6.794233,-1.218878,1.58038,2.227763,0.39296
L,6.09316,6.930565,1477010448600000,6.041953,6.825745,-1.233328,1.573389,2.235623,0.3897224,
R,8.831975,0.8611618,0.2152427,1477010448620000,6.017164,6.857116,-1.247642,1.566349,2.243417,0.3864575
L,6.031878,6.706063,1477010448640000,5.99209,6.888346,-1.261819,1.559263,2.251146,0.3831654,
R,9.369576,0.9001415,0.3271769,1477010448660000,5.966735,6.919435,-1.275857,1.552135,2.258809,0.3798465
L,5.80769,6.786428,1477010448680000,5.9411,6.95038,-1.289756,1.544966,2.266406,0.3765009,
R,9.178472,0.8394723,0.0445135,1477010448700000,5.915189,6.981182,-1.303514,1.53776,2.273936,0.3731289
L,5.817234,7.275336,1477010448720000,5.889004,7.01184,-1.317131,1.53052,2.281399,0.3697307,
R,9.010674,0.9345134,0.1510481,1477010448740000,5.862548,7.042352,-1.330605,1.523249,2.288794,0.3663065
L,5.78321,7.138036,1477010448760000,5.835825,7.07272,-1.343935,1.515949,2.29612,0.3628567,
R,9.320144,0.8765537,0.01864248,1477010448780000,5.808836,7.102941,-1.357121,1.508623,2.303377,0.3593813
L,5.727338,7.289029,1477010448800000,5.781586,7.133015,-1.370161,1.501275,2.310565,0.3558808,
R,9.189979,0.9031599,0.231994,1477010448820000,5.754076,7.162943,-1.383054,1.493908,2.317682,0.3523552
L,5.900371,7.391696,1477010448840000,5.72631,7.192724,-1.395801,1.486524,2.324729,0.348805,
R,8.842222,0.8235304,0.1730964,1477010448860000,5.69829,7.222356,-1.408399,1.479126,2.331705,0.3452302
L,5.767768,7.190449,1477010448880000,5.67002,7.251842,-1.420849,1.471718,2.33861,0.3416313,
R,9.768899,0.8980473,-0.1047938,1477010448900000,5.641503,7.281179,-1.433149,1.464303,2.345443,0.3380083
L,5.525827,7.555214,1477010448920000,5.612741,7.310368,-1.445298,1.456883,2.352203,0.3343617,
R,9.364276,0.9135224,0.04521793,1477010448940000,5.583738,7.339408,-1.457297,1.449462,2.35889,0.3306915
L,5.65737,7.461175,1477010448960000,5.554497,7.368301,-1.469143,1.442042,2.365504,0.3269982,
R,9.685007,0.9236126,-0.04583782,1477010448980000,5.52502,7.397046,-1.480838,1.434626,2.372044,0.3232819
L,5.326013,7.59528,1477010449000000,5.49531,7.425642,-1.49238,1.427218,2.378509,0.3195429,
R,9.327341,0.8862691,0.3169321,1477010449020000,5.465372,7.454091,-1.503768,1.419821,2.3849,0.3157815
L,5.154964,7.361394,1477010449040000,5.435207,7.482392,-1.515002,1.412437,2.391216,0.3119979,
R,9.955689,0.9805836,0.2067521,1477010449060000,5.404819,7.510546,-1.526082,1.40507,2.397456,0.3081925
L,5.355898,7.180801,1477010449080000,5.374211,7.538553,-1.537007,1.397723,2.40362,0.3043654,
R,9.23973,0.9158302,0.8585504,1477010449100000,5.343386,7.566414,-1.547777,1.390398,2.409707,0.3005169
L,5.267218,7.429863,1477010449120000,5.312347,7.594129,-1.558391,1.383098,2.415717,0.2966473,
R,9.06808,0.9495249,0.7411374,1477010449140000,5.281097,7.621698,-1.568849,1.375827,2.42165,0.292757
L,5.290207,7.552917,1477010449160000,5.24964,7.649123,-1.579151,1.368588,2.427505,0.288846,
R,9.62434,0.9039295,0.3176213,1477010449180000,5.217978,7.676403,-1.589296,1.361382,2.433282,0.2849149
L,5.248099,7.883062,1477010449200000,5.186115,7.70354,-1.599284,1.354215,2.438981,0.2809637,
R,9.252502,0.989593,0.1838203,1477010449220000,5.154053,7.730534,-1.609114,1.347087,2.4446,0.2769928
L,5.245124,7.874426,1477010449240000,5.121796,7.757387,-1.618788,1.340003,2.45014,0.2730024,
R,9.261297,1.012722,0.3974155,1477010449260000,5.089347,7.784098,-1.628304,1.332964,2.4556,0.2689929
L,4.965609,7.724776,1477010449280000,5.05671,7.81067,-1.637662,1.325975,2.46098,0.2649645,
R,9.858891,0.9847578,-0.1193101,1477010449300000,5.023887,7.837102,-1.646862,1.319037,2.466279,0.2609175
L,4.98386,7.957012,1477010449320000,4.990881,7.863397,-1.655904,1.312154,2.471497,0.2568522,
R,9.354959,0.9768368,0.1761536,1477010449340000,4.957695,7.889555,-1.664788,1.305328,2.476634,0.2527689
L,5.123217,7.695106,1477010449360000,4.924334,7.915577,-1.673514,1.298562,2.48169,0.2486679,
R,9.311689,1.010243,0.6464709,1477010449380000,4.890799,7.941465,-1.682082,1.291859,2.486663,0.2445493
L,4.871755,7.75739,1477010449400000,4.857094,7.96722,-1.690492,1.285222,2.491554,0.2404137,
R,9.313751,0.9829514,0.2566014,1477010449420000,4.823223,7.992843,-1.698743,1.278653,2.496362,0.2362611
L,4.852635,8.084805,1477010449440000,4.789188,8.018336,-1.706836,1.272155,2.501088,0.232092,
R,9.615589,1.02713,-0.08084901,1477010449460000,4.754992,8.0437,-1.714771,1.26573,2.505729,0.2279066
L,4.636185,8.218322,1477010449480000,4.720639,8.068936,-1.722548,1.259382,2.510288,0.2237052,
R,9.222691,1.087806,0.379583,1477010449500000,4.686132,8.094046,-1.730167,1.253112,2.514762,0.219488
L,4.742309,8.314967,1477010449520000,4.651473,8.119033,-1.737628,1.246923,2.519151,0.2152555,
R,9.360705,1.055719,-0.006882321,1477010449540000,4.616667,8.143896,-1.744931,1.240819,2.523457,0.2110079
L,4.651806,7.929553,1477010449560000,4.581716,8.168639,-1.752077,1.2348,2.527677,0.2067455,
R,9.29841,1.044741,0.4241504,1477010449580000,4.546624,8.193262,-1.759065,1.22887,2.531812,0.2024685
L,4.644698,8.355746,1477010449600000,4.511393,8.217768,-1.765895,1.223032,2.535861,0.1981773,
R,9.256316,1.030809,0.2984556,1477010449620000,4.476027,8.242159,-1.772569,1.217286,2.539825,0.1938723
L,4.418576,8.340525,1477010449640000,4.440528,8.266436,-1.779085,1.211636,2.543702,0.1895536,
R,9.683156,1.082055,0.1384304,1477010449660000,4.404901,8.290601,-1.785445,1.206085,2.547493,0.1852216
L,4.323554,8.37481,1477010449680000,4.369147,8.314657,-1.791648,1.200633,2.551197,0.1808767,
R,8.832525,1.12218,0.1268268,1477010449700000,4.333271,8.338604,-1.797694,1.195285,2.554815,0.176519
L,4.545577,8.346313,1477010449720000,4.297275,8.362447,-1.803584,1.19004,2.558345,0.1721489,
R,9.540947,1.084698,0.3370268,1477010449740000,4.261162,8.386185,-1.809319,1.184903,2.561788,0.1677668
L,4.18137,8.239697,1477010449760000,4.224936,8.409823,-1.814897,1.179874,2.565144,0.1633729,
R,9.106336,1.093926,0.5365846,1477010449780000,4.1886,8.433361,-1.82032,1.174956,2.568411,0.1589675
L,4.140937,8.467031,1477010449800000,4.152156,8.456802,-1.825588,1.17015,2.57159,0.1545509,
R,9.641221,1.128594,-0.3959377,1477010449820000,4.115608,8.480148,-1.830701,1.16546,2.574682,0.1501236
L,3.8823,8.416868,1477010449840000,4.078959,8.503403,-1.835659,1.160886,2.577684,0.1456856,
R,9.578921,1.136657,0.3857448,1477010449860000,4.042212,8.526567,-1.840463,1.15643,2.580598,0.1412375
L,4.035949,8.409141,1477010449880000,4.00537,8.549643,-1.845112,1.152095,2.583422,0.1367794,
R,9.594821,1.134702,-0.1051752,1477010449900000,3.968437,8.572635,-1.849608,1.147881,2.586158,0.1323118
L,3.999236,8.576541,1477010449920000,3.931414,8.595543,-1.85395,1.143791,2.588804,0.1278348,
R,9.804892,1.14732,0.4064352,1477010449940000,3.894306,8.618372,-1.858138,1.139827,2.591361,0.1233489
L,3.868716,8.686562,1477010449960000,3.857115,8.641123,-1.862173,1.135989,2.593828,0.1188543,
R,9.629687,1.126878,0.4252865,1477010449980000,3.819845,8.663798,-1.866055,1.132279,2.596205,0.1143514
L,3.781985,8.513685,1477010450000000,3.782498,8.686401,-1.869785,1.1287,2.598492,0.1098405,
R,9.596385,1.165216,0.6574766,1477010450020000,3.745077,8.708934,-1.873362,1.125251,2.600689,0.1053218
L,3.835664,8.483728,1477010450040000,3.707586,8.731399,-1.876787,1.121936,2.602795,0.1007958,
R,9.493684,1.153503,0.03011127,1477010450060000,3.670028,8.7538,-1.88006,1.118754,2.604811,0.09626268
L,3.60252,8.699032,1477010450080000,3.632405,8.776139,-1.883181,1.115708,2.606736,0.09172281,
R,9.827635,1.161733,0.4642557,1477010450100000,3.594721,8.798419,-1.886151,1.112798,2.608571,0.0871765
L,3.480985,8.626116,1477010450120000,3.556979,8.820642,-1.88897,1.110025,2.610314,0.08262407,
R,9.363798,1.182971,0.4040099,1477010450140000,3.519181,8.842811,-1.891637,1.107392,2.611967,0.07806585
L,3.321659,8.93634,1477010450160000,3.481331,8.864929,-1.894154,1.104898,2.613528,0.07350214,
R,9.656702,1.229035,0.4180991,1477010450180000,3.443432,8.886999,-1.89652,1.102544,2.614998,0.06893328
L,3.203731,8.983145,1477010450200000,3.405486,8.909024,-1.898736,1.100333,2.616377,0.06435958,
R,9.796297,1.251501,0.6717843,1477010450220000,3.367497,8.931006,-1.900801,1.098264,2.617664,0.05978136
L,3.304631,8.956274,1477010450240000,3.329468,8.952949,-1.902717,1.096338,2.61886,0.05519894,
R,9.690445,1.172635,0.2575496,1477010450260000,3.291402,8.974855,-1.904482,1.094557,2.619964,0.05061265
L,3.196306,8.887745,1477010450280000,3.253301,8.996727,-1.906098,1.09292,2.620976,0.04602281,
R,9.42775,1.240102,0.7979322,1477010450300000,3.215169,9.018567,-1.907564,1.091429,2.621896,0.04142974
L,3.415156,9.189615,1477010450320000,3.177009,9.04038,-1.908881,1.090084,2.622725,0.03683376,
R,8.709508,1.26004,0.5826536,1477010450340000,3.138823,9.062168,-1.910048,1.088885,2.623462,0.0322352
L,3.025341,8.771879,1477010450360000,3.100615,9.083933,-1.911067,1.087834,2.624106,0.02763437,
R,9.642299,1.210349,0.8413747,1477010450380000,3.062388,9.105679,-1.911936,1.08693,2.624659,0.02303161
L,2.90359,8.995969,1477010450400000,3.024144,9.127409,-1.912655,1.086174,2.62512,0.01842723,
R,9.860213,1.309717,0.2145123,1477010450420000,2.985887,9.149125,-1.913226,1.085566,2.625488,0.01382155
L,2.788877,8.950691,1477010450440000,2.947619,9.170832,-1.913649,1.085106,2.625765,0.009214907,
R,9.6194,1.245346,0.01850076,1477010450460000,2.909344,9.19253,-1.913922,1.084795,2.625949,0.004607615
L,2.961202,9.403488,1477010450480000,2.871065,9.214224,-1.914046,1.084632,2.626041,6.735557E-17,
R,10.14519,1.251654,0.1031661,1477010450500000,2.832784,9.235917,-1.914022,1.084618,2.626041,-0.004607615
L,2.714923,9.345443,1477010450520000,2.794505,9.257611,-1.913849,1.084753,2.625949,-0.009214907,
R,10.38798,1.300188,0.3435391,1477010450540000,2.75623,9.27931,-1.913526,1.085037,2.625765,-0.01382155
L,2.672721,9.257463,1477010450560000,2.717962,9.301016,-1.913056,1.085469,2.625488,-0.01842723,
R,9.372788,1.314185,0.8698305,1477010450580000,2.679705,9.322732,-1.912436,1.086049,2.62512,-0.02303161
L,2.654349,9.229079,1477010450600000,2.641461,9.344462,-1.911667,1.086778,2.624659,-0.02763437,
R,9.694856,1.29239,-0.05995391,1477010450620000,2.603234,9.366208,-1.91075,1.087654,2.624106,-0.0322352
L,2.481721,9.391401,1477010450640000,2.565026,9.387973,-1.909683,1.088677,2.623462,-0.03683376,
R,9.163105,1.315018,0.4173542,1477010450660000,2.52684,9.409761,-1.908468,1.089848,2.622725,-0.04142974
L,2.696291,9.417908,1477010450680000,2.48868,9.431574,-1.907103,1.091165,2.621896,-0.04602281,
R,9.771269,1.283165,0.2256031,1477010450700000,2.450548,9.453415,-1.905589,1.092628,2.620976,-0.05061265
L,2.691308,9.356933,1477010450720000,2.412447,9.475286,-1.903926,1.094237,2.619964,-0.05519894,
R,9.721929,1.297345,0.488872,1477010450740000,2.374381,9.497192,-1.902113,1.09599,2.61886,-0.05978136
L,2.17374,9.740277,1477010450760000,2.336352,9.519135,-1.900151,1.097888,2.617664,-0.06435958,
R,9.507443,1.364486,0.9438679,1477010450780000,2.298363,9.541117,-1.898038,1.099929,2.616377,-0.06893328
L,1.973867,9.628852,1477010450800000,2.260417,9.563142,-1.895776,1.102112,2.614998,-0.07350214,
R,10.0726,1.369058,0.5976249,1477010450820000,2.222518,9.585212,-1.893364,1.104437,2.613528,-0.07806585
L,2.163548,9.766419,1477010450840000,2.184668,9.60733,-1.890801,1.106902,2.611967,-0.08262407,
R,10.29199,1.356318,0.4059624,1477010450860000,2.14687,9.629499,-1.888088,1.109507,2.610314,-0.0871765
L,2.253856,9.656491,1477010450880000,2.109128,9.651722,-1.885225,1.112251,2.608571,-0.09172281,
R,9.801866,1.361037,0.7627981,1477010450900000,2.071444,9.674002,-1.88221,1.115132,2.606736,-0.09626268
L,1.950397,9.703238,1477010450920000,2.033821,9.696341,-1.879045,1.11815,2.604811,-0.1007958,
R,9.672791,1.393779,0.5325836,1477010450940000,1.996263,9.718742,-1.875728,1.121303,2.602795,-0.1053218
L,2.200432,9.752719,1477010450960000,1.958772,9.741207,-1.87226,1.124589,2.600689,-0.1098405,
R,9.722997,1.435472,-0.03579367,1477010450980000,1.921351,9.76374,-1.86864,1.128009,2.598492,-0.1143514
L,1.927742,9.890393,1477010451000000,1.884004,9.786343,-1.864868,1.131559,2.596205,-0.1188543,
R,9.705986,1.412277,0.3063071,1477010451020000,1.846734,9.809019,-1.860944,1.135239,2.593828,-0.1233489
L,1.55795,9.768842,1477010451040000,1.809543,9.831769,-1.856868,1.139047,2.591361,-0.1278348,
R,10.5459,1.408603,0.9184572,1477010451060000,1.772435,9.854598,-1.852639,1.142983,2.588804,-0.1323118
L,1.640467,9.886294,1477010451080000,1.735412,9.877506,-1.848257,1.147043,2.586158,-0.1367794,
R,10.17513,1.429598,0.3402483,1477010451100000,1.698479,9.900498,-1.843722,1.151227,2.583422,-0.1412375
L,1.71417,9.991765,1477010451120000,1.661637,9.923574,-1.839034,1.155532,2.580598,-0.1456856,
R,10.21674,1.420613,0.6273705,1477010451140000,1.62489,9.946738,-1.834192,1.159958,2.577684,-0.1501236
L,1.575788,10.0384,1477010451160000,1.588241,9.969993,-1.829197,1.164502,2.574682,-0.1545509,
R,9.966902,1.382197,1.133994,1477010451180000,1.551693,9.993339,-1.824047,1.169162,2.57159,-0.1589675
L,1.429014,10.41295,1477010451200000,1.515249,10.01678,-1.818743,1.173937,2.568411,-0.1633729,
R,9.931472,1.39559,0.6346554,1477010451220000,1.478913,10.04032,-1.813284,1.178825,2.565144,-0.1677668
L,1.457703,10.07492,1477010451240000,1.442687,10.06396,-1.807671,1.183823,2.561788,-0.1721489,
R,10.3091,1.431531,1.069062,1477010451260000,1.406574,10.08769,-1.801903,1.188931,2.558345,-0.176519
L,1.651024,10.23504,1477010451280000,1.370578,10.11154,-1.795979,1.194144,2.554815,-0.1808767,
R,9.935007,1.432243,1.679273,1477010451300000,1.334702,10.13548,-1.7899,1.199463,2.551197,-0.1852216
L,1.451498,10.08187,1477010451320000,1.298948,10.15954,-1.783666,1.204883,2.547493,-0.1895536,
R,10.36477,1.402797,0.9203187,1477010451340000,1.263321,10.18371,-1.777275,1.210404,2.543702,-0.1938723
L,1.229924,10.33129,1477010451360000,1.227822,10.20798,-1.770729,1.216023,2.539825,-0.1981773,
R,10.30947,1.477761,1.113919,1477010451380000,1.192456,10.23237,-1.764026,1.221737,2.535861,-0.2024685
L,1.156462,10.45111,1477010451400000,1.157225,10.25688,-1.757167,1.227545,2.531812,-0.2067455,
R,10.39511,1.457145,1.169593,1477010451420000,1.122133,10.2815,-1.750152,1.233444,2.527677,-0.2110079
L,1.240168,10.51052,1477010451440000,1.087182,10.30624,-1.74298,1.239431,2.523457,-0.2152555,
R,10.4491,1.489292,0.8319606,1477010451460000,1.052376,10.33111,-1.735651,1.245505,2.519151,-0.219488
L,0.9976152,10.32012,1477010451480000,1.017717,10.35609,-1.728165,1.251662,2.514762,-0.2237052,
R,10.4507,1.461114,0.7460728,1477010451500000,0.9832101,10.38121,-1.720523,1.257901,2.510288,-0.2279066
L,0.9917154,10.45188,1477010451520000,0.9488571,10.40644,-1.712723,1.264218,2.505729,-0.232092,
R,10.0117,1.493665,1.441034,1477010451540000,0.9146615,10.43181,-1.704766,1.270612,2.501088,-0.2362611
L,0.791514,10.37061,1477010451560000,0.8806263,10.4573,-1.696652,1.277079,2.496362,-0.2404137,
R,10.41517,1.423323,1.037516,1477010451580000,0.8467548,10.48292,-1.68838,1.283617,2.491554,-0.2445493
L,0.8669855,10.22815,1477010451600000,0.8130501,10.50868,-1.679952,1.290223,2.486663,-0.2486679,
R,11.14111,1.549191,0.7909099,1477010451620000,0.7795154,10.53456,-1.671366,1.296895,2.48169,-0.2527689
L,0.7035309,10.34749,1477010451640000,0.7461538,10.56059,-1.662623,1.30363,2.476634,-0.2568522,
R,10.51965,1.500018,1.06536,1477010451660000,0.7129685,10.58674,-1.653723,1.310425,2.471497,-0.2609175
L,0.6228416,10.47973,1477010451680000,0.6799625,10.61304,-1.644666,1.317278,2.466279,-0.2649645,
R,10.98595,1.483057,1.676271,1477010451700000,0.6471392,10.63947,-1.635451,1.324185,2.46098,-0.2689929
L,0.9036884,10.76735,1477010451720000,0.6145016,10.66604,-1.62608,1.331144,2.4556,-0.2730024,
R,10.18304,1.494835,0.894955,1477010451740000,0.5820528,10.69275,-1.616552,1.338152,2.45014,-0.2769928
L,0.4588049,10.72848,1477010451760000,0.549796,10.71961,-1.606868,1.345207,2.4446,-0.2809637,
R,11.07293,1.547639,1.227273,1477010451780000,0.5177344,10.7466,-1.597027,1.352304,2.438981,-0.2849149
L,0.613574,10.8595,1477010451800000,0.4858711,10.77374,-1.58703,1.359442,2.433282,-0.288846,
R,10.99517,1.517896,1.10724,1477010451820000,0.4542092,10.80102,-1.576878,1.366618,2.427505,-0.292757
L,0.4059051,10.84754,1477010451840000,0.4227519,10.82844,-1.566569,1.373828,2.42165,-0.2966473,
R,10.86502,1.507716,1.606318,1477010451860000,0.3915022,10.85601,-1.556106,1.38107,2.415717,-0.3005169
L,0.08002415,10.88407,1477010451880000,0.3604633,10.88373,-1.545487,1.38834,2.409707,-0.3043654,
R,11.53778,1.550122,1.079703,1477010451900000,0.3296382,10.91159,-1.534714,1.395637,2.40362,-0.3081925
L,0.4277384,10.6657,1477010451920000,0.2990302,10.93959,-1.523786,1.402956,2.397456,-0.3119979,
R,10.62304,1.554988,1.523134,1477010451940000,0.2686422,10.96775,-1.512705,1.410295,2.391216,-0.3157815
L,0.2007831,11.05611,1477010451960000,0.2384774,10.99605,-1.50147,1.417652,2.3849,-0.3195429,
R,10.74316,1.49399,1.219582,1477010451980000,0.2085388,11.0245,-1.490083,1.425022,2.378509,-0.3232819
L,-0.07004263,11.21823,1477010452000000,0.1788295,11.0531,-1.478543,1.432403,2.372044,-0.3269982,
R,10.71985,1.559281,1.496605,1477010452020000,0.1493525,11.08184,-1.466851,1.439792,2.365504,-0.3306915
L,0.1249053,11.08791,1477010452040000,0.1201109,11.11073,-1.455008,1.447185,2.35889,-0.3343617,
R,11.37186,1.556577,1.459067,1477010452060000,0.09110773,11.13977,-1.443015,1.454581,2.352203,-0.3380083
L,0.08522329,11.1736,1477010452080000,0.06234599,11.16896,-1.430871,1.461976,2.345443,-0.3416313,
R,10.95425,1.514244,1.372444,1477010452100000,0.03382867,11.1983,-1.418578,1.469367,2.33861,-0.3452302
L,0.1058304,11.38399,1477010452120000,0.005558786,11.22778,-1.406137,1.476751,2.331705,-0.348805,
R,11.42719,1.573559,1.322444,1477010452140000,-0.02246071,11.25742,-1.393548,1.484124,2.324729,-0.3523552
L,-0.02423048,11.33306,1477010452160000,-0.05022684,11.2872,-1.380811,1.491485,2.317682,-0.3558808,
R,11.42489,1.548969,1.520014,1477010452180000,-0.07773668,11.31713,-1.367929,1.49883,2.310565,-0.3593813
L,-0.0785535,11.10931,1477010452200000,-0.1049873,11.3472,-1.354901,1.506156,2.303377,-0.3628567,
R,11.50591,1.584138,1.266296,1477010452220000,-0.1319758,11.37742,-1.341728,1.51346,2.29612,-0.3663065
L,-0.3258956,11.57412,1477010452240000,-0.1586992,11.40779,-1.328412,1.520739,2.288794,-0.3697307,
R,11.72941,1.622718,1.544163,1477010452260000,-0.1851548,11.4383,-1.314953,1.52799,2.281399,-0.3731289
L,-0.2232192,11.52384,1477010452280000,-0.2113396,11.46896,-1.301353,1.535211,2.273936,-0.3765009,
R,11.4786,1.59705,1.336038,1477010452300000,-0.2372508,11.49976,-1.287611,1.542398,2.266406,-0.3798465
L,-0.3117686,11.54611,1477010452320000,-0.2628856,11.53071,-1.27373,1.549548,2.258809,-0.3831654,
R,11.73166,1.570761,1.67903,1477010452340000,-0.2882412,11.56179,-1.259711,1.556659,2.251146,-0.3864575
L,-0.2045871,11.79767,1477010452360000,-0.3133148,11.59302,-1.245554,1.563728,2.243417,-0.3897224,
R,11.97209,1.532133,1.674611,1477010452380000,-0.3381038,11.6244,-1.231261,1.570752,2.235623,-0.39296
L,-0.5797758,11.64667,1477010452400000,-0.3626053,11.65591,-1.216832,1.577727,2.227763,-0.39617,
R,12.07122,1.580961,1.225132,1477010452420000,-0.3868167,11.68756,-1.20227,1.584652,2.21984,-0.3993521
L,-0.4040031,11.67236,1477010452440000,-0.4107353,11.71935,-1.187575,1.591524,2.211853,-0.4025063,
R,11.22741,1.612415,1.859073,1477010452460000,-0.4343584,11.75127,-1.172749,1.598339,2.203803,-0.4056322
L,-0.3419095,11.9473,1477010452480000,-0.4576834,11.78333,-1.157792,1.605095,2.19569,-0.4087297,
R,11.95763,1.657253,1.764972,1477010452500000,-0.4807078,11.81553,-1.142707,1.61179,2.187516,-0.4117984
L,-0.5796032,11.86204,1477010452520000,-0.503429,11.84786,-1.127494,1.61842,2.17928,-0.4148383,
R,11.88497,1.664074,1.989184,1477010452540000,-0.5258443,11.88032,-1.112156,1.624983,2.170983,-0.417849
L,-0.4707339,11.84531,1477010452560000,-0.5479514,11.91291,-1.096693,1.631477,2.162626,-0.4208304,
R,11.57531,1.604677,1.720775,1477010452580000,-0.5697476,11.94564,-1.081106,1.637898,2.154209,-0.4237823
L,-0.5426113,12.07415,1477010452600000,-0.5912307,11.97848,-1.065398,1.644244,2.145734,-0.4267044,
R,11.65696,1.617211,1.638769,1477010452620000,-0.6123981,12.01146,-1.04957,1.650513,2.1372,-0.4295966
L,-0.5717541,12.20802,1477010452640000,-0.6332474,12.04456,-1.033624,1.656702,2.128608,-0.4324586,
R,12.22347,1.593336,1.965758,1477010452660000,-0.6537763,12.07778,-1.01756,1.662808,2.119958,-0.4352903
L,-0.5182994,12.32872,1477010452680000,-0.6739825,12.11113,-1.001381,1.66883,2.111253,-0.4380915,
R,12.02842,1.641114,1.790859,1477010452700000,-0.6938637,12.14459,-0.9850886,1.674764,2.102491,-0.4408618
L,-0.6376096,12.22218,1477010452720000,-0.7134175,12.17817,-0.9686837,1.680609,2.093674,-0.4436013,
R,12.03966,1.647977,1.625254,1477010452740000,-0.7326419,12.21187,-0.9521685,1.686362,2.084802,-0.4463096
L,-0.8000813,12.20051,1477010452760000,-0.7515344,12.24568,-0.9355444,1.69202,2.075875,-0.4489866,
R,12.03304,1.623581,1.45184,1477010452780000,-0.7700931,12.27961,-0.9188134,1.697582,2.066896,-0.4516321
L,-1.166349,12.30332,1477010452800000,-0.7883158,12.31364,-0.9019771,1.703045,2.057863,-0.4542458,
R,12.96544,1.677057,1.716643,1477010452820000,-0.8062004,12.34778,-0.8850373,1.708407,2.048778,-0.4568277
L,-0.7064625,12.26661,1477010452840000,-0.8237448,12.38203,-0.8679957,1.713666,2.039641,-0.4593776,
R,12.65765,1.601948,1.573448,1477010452860000,-0.840947,12.41638,-0.8508543,1.71882,2.030454,-0.4618952
L,-0.8974357,12.34777,1477010452880000,-0.8578051,12.45084,-0.8336148,1.723866,2.021216,-0.4643804,
R,11.98185,1.636504,1.829436,1477010452900000,-0.8743171,12.48539,-0.816279,1.728803,2.011928,-0.4668329
L,-0.8270493,12.48453,1477010452920000,-0.890481,12.52004,-0.7988489,1.733629,2.002592,-0.4692528,
R,12.08306,1.650848,1.619619,1477010452940000,-0.906295,12.55479,-0.7813263,1.738341,1.993207,-0.4716397
L,-0.9770527,12.8037,1477010452960000,-0.9217573,12.58963,-0.7637132,1.742938,1.983774,-0.4739934,
R,12.55764,1.709219,1.975601,1477010452980000,-0.9368662,12.62456,-0.7460114,1.747417,1.974294,-0.476314
L,-0.8386796,12.59785,1477010453000000,-0.9516197,12.65958,-0.7282228,1.751778,1.964768,-0.4786011,
R,12.73533,1.590765,1.825433,1477010453020000,-0.9660163,12.69469,-0.7103495,1.756018,1.955196,-0.4808546
L,-1.1037,12.68686,1477010453040000,-0.9800541,12.72987,-0.6923934,1.760135,1.945579,-0.4830743,
